Currency,Date,Open,High,Low,Close,Volume
CAD=X,10/8/2023,1.36745,1.367995,1.36611,1.36626,245010578
EUR=X,10/8/2023,1.055345,1.056855,1.05505,1.056635,275397733
GBP=X,10/8/2023,1.22039,1.22218,1.220065,1.22199,259823301
JPY=X,10/8/2023,149.1105,149.244,148.991,149.1535,140513943
AUD=X,10/8/2023,0.636025,0.636985,0.634505,0.63693,234313235
SGD=X,10/8/2023,1.367075,1.36775,1.36619,1.366375,223923395
CHF=X,10/8/2023,0.90934,0.910335,0.90853,0.908995,154842207
NZD=X,10/8/2023,0.59675,0.59776,0.59623,0.5972,172110338
SEK=X,10/8/2023,10.988415,11.006725,10.965545,10.976675,219086597
CAD=X,10/9/2023,1.36625,1.36765,1.3579,1.35809,1094358247
EUR=X,10/9/2023,1.05664,1.057985,1.051965,1.057875,267919535
GBP=X,10/9/2023,1.222,1.2252,1.21633,1.22496,395673108
JPY=X,10/9/2023,149.1525,149.2255,148.2925,148.3345,870707099
AUD=X,10/9/2023,0.636925,0.642335,0.634285,0.642125,871744556
SGD=X,10/9/2023,1.36638,1.370295,1.363735,1.3641,503636200
CHF=X,10/9/2023,0.908995,0.91236,0.9047,0.905065,724724270
NZD=X,10/9/2023,0.59721,0.603345,0.596055,0.603105,1044645428
SEK=X,10/9/2023,10.97665,11.054765,10.95025,10.95128,357344715
CAD=X,10/10/2023,1.35808,1.36174,1.35695,1.35843,142650170
EUR=X,10/10/2023,1.05788,1.061995,1.055445,1.06044,448076121
GBP=X,10/10/2023,1.22495,1.22949,1.22119,1.22895,499558254
JPY=X,10/10/2023,148.334,149.0995,148.1645,148.6305,379357769
AUD=X,10/10/2023,0.64213,0.643585,0.639045,0.643215,261027470
SGD=X,10/10/2023,1.364095,1.367695,1.36266,1.36281,327487946
CHF=X,10/10/2023,0.90506,0.908305,0.903425,0.904605,172328128
NZD=X,10/10/2023,0.603095,0.604905,0.599885,0.604115,263450099
SEK=X,10/10/2023,10.95123,10.98671,10.848375,10.873385,889633400
CAD=X,10/11/2023,1.35842,1.36238,1.35716,1.35964,248666307
EUR=X,10/11/2023,1.060445,1.063485,1.05812,1.062355,359697419
GBP=X,10/11/2023,1.22896,1.23376,1.22686,1.23154,357715074
JPY=X,10/11/2023,148.63,149.326,148.4265,149.039,485353549
AUD=X,10/11/2023,0.643205,0.644545,0.63882,0.641795,309261504
SGD=X,10/11/2023,1.3628,1.36527,1.3612,1.36267,123014345
CHF=X,10/11/2023,0.904605,0.905475,0.9002,0.90109,658754659
NZD=X,10/11/2023,0.60412,0.605575,0.60073,0.601895,456545560
SEK=X,10/11/2023,10.87358,10.949265,10.85537,10.902865,397057153
CAD=X,10/12/2023,1.35965,1.37008,1.35786,1.36852,1180877163
EUR=X,10/12/2023,1.062345,1.063975,1.052575,1.053575,1292432650
GBP=X,10/12/2023,1.23153,1.23315,1.21717,1.21826,1425534507
JPY=X,10/12/2023,149.0395,149.8315,148.9575,149.791,808051815
AUD=X,10/12/2023,0.641805,0.6431,0.63073,0.631595,1615290752
SGD=X,10/12/2023,1.362665,1.37087,1.360385,1.36954,1317104768
CHF=X,10/12/2023,0.901095,0.90881,0.8987,0.90792,1184921919
NZD=X,10/12/2023,0.6019,0.602595,0.59202,0.592045,1679216402
SEK=X,10/12/2023,10.90299,11.005855,10.861025,10.985625,938221542
CAD=X,10/13/2023,1.36851,1.36891,1.36365,1.36584,425359868
EUR=X,10/13/2023,1.05358,1.05586,1.04955,1.050925,460993009
GBP=X,10/13/2023,1.21827,1.22254,1.21226,1.21389,537516288
JPY=X,10/13/2023,149.79,149.8295,149.4535,149.566,311049377
AUD=X,10/13/2023,0.631605,0.633455,0.628645,0.62961,396082767
SGD=X,10/13/2023,1.369545,1.37115,1.36718,1.369555,101770334
CHF=X,10/13/2023,0.907915,0.908515,0.90024,0.902405,975885681
NZD=X,10/13/2023,0.592055,0.592885,0.58838,0.58858,656852054
SEK=X,10/13/2023,10.98535,11.043285,10.908185,11.02907,543480920
CAD=X,10/15/2023,1.36589,1.3659,1.36426,1.36439,282786442
EUR=X,10/15/2023,1.0514,1.05256,1.05112,1.052215,210813296
GBP=X,10/15/2023,1.21442,1.21575,1.21364,1.21548,205882937
JPY=X,10/15/2023,149.3675,149.6345,149.3675,149.565,286081482
AUD=X,10/15/2023,0.630205,0.631155,0.63008,0.631135,238023546
SGD=X,10/15/2023,1.367965,1.37068,1.36777,1.369025,287655426
CHF=X,10/15/2023,0.901465,0.90292,0.90096,0.90245,256578475
NZD=X,10/15/2023,0.5919,0.5919,0.589915,0.590675,296300365
SEK=X,10/15/2023,11.01897,11.040315,11.003075,11.012165,169027623
CAD=X,10/16/2023,1.3644,1.36557,1.36067,1.36158,443638512
EUR=X,10/16/2023,1.052225,1.05628,1.051565,1.055445,537814496
GBP=X,10/16/2023,1.2155,1.22196,1.21429,1.22116,665374929
JPY=X,10/16/2023,149.5645,149.765,149.3755,149.583,117430417
AUD=X,10/16/2023,0.631145,0.634505,0.630285,0.63374,485130216
SGD=X,10/16/2023,1.369015,1.37045,1.367555,1.3685,191172212
CHF=X,10/16/2023,0.902445,0.90426,0.899575,0.9005,409182877
NZD=X,10/16/2023,0.59069,0.59297,0.589905,0.590045,203358151
SEK=X,10/16/2023,11.01208,11.01876,10.91151,10.926035,972811431
CAD=X,10/17/2023,1.36157,1.37032,1.36089,1.36533,558184682
EUR=X,10/17/2023,1.05545,1.059495,1.053305,1.057295,350859548
GBP=X,10/17/2023,1.22115,1.2216,1.21331,1.21782,432632246
JPY=X,10/17/2023,149.5825,149.8525,148.748,149.7635,270535434
AUD=X,10/17/2023,0.633755,0.63799,0.633665,0.63631,479193719
SGD=X,10/17/2023,1.36849,1.37183,1.36723,1.368615,122129178
CHF=X,10/17/2023,0.900505,0.903215,0.898995,0.90016,154842207
NZD=X,10/17/2023,0.59005,0.591435,0.587115,0.58949,189737309
SEK=X,10/17/2023,10.92603,10.9686,10.887535,10.91723,189264229
CAD=X,10/18/2023,1.36534,1.37167,1.36174,1.37141,839675804
EUR=X,10/18/2023,1.057285,1.059425,1.052335,1.05381,572486141
GBP=X,10/18/2023,1.21781,1.22114,1.21372,1.21417,463598011
JPY=X,10/18/2023,149.7635,149.939,149.4855,149.7735,109421847
AUD=X,10/18/2023,0.636295,0.63934,0.632825,0.633305,543753119
SGD=X,10/18/2023,1.36861,1.37375,1.36706,1.37349,963923094
CHF=X,10/18/2023,0.900155,0.900875,0.89544,0.898845,308241423
NZD=X,10/18/2023,0.589485,0.59199,0.585055,0.58537,759408980
SEK=X,10/18/2023,10.91718,11.039275,10.89682,11.02582,1202007483
CAD=X,10/19/2023,1.3714,1.3741,1.36796,1.37162,126808678
EUR=X,10/19/2023,1.053815,1.061655,1.052835,1.05865,757401581
GBP=X,10/19/2023,1.21416,1.21918,1.20903,1.21356,159933738
JPY=X,10/19/2023,149.773,149.967,149.669,149.808,132976465
AUD=X,10/19/2023,0.63331,0.635675,0.62961,0.632445,228376739
SGD=X,10/19/2023,1.373495,1.374875,1.369925,1.3726,258444912
CHF=X,10/19/2023,0.89885,0.9002,0.8909,0.891835,1215124874
NZD=X,10/19/2023,0.58538,0.586685,0.581575,0.5841,305113850
SEK=X,10/19/2023,11.025875,11.06263,10.89622,10.952225,847080736
CAD=X,10/20/2023,1.37165,1.37344,1.36701,1.371575,109139322
EUR=X,10/20/2023,1.058655,1.060375,1.05651,1.05949,213532641
GBP=X,10/20/2023,1.21357,1.21704,1.20934,1.21639,381688569
JPY=X,10/20/2023,149.8075,149.9945,149.6375,149.8595,148993605
AUD=X,10/20/2023,0.63245,0.632575,0.62974,0.63141,254348911
SGD=X,10/20/2023,1.372595,1.374215,1.371075,1.372365,140717687
CHF=X,10/20/2023,0.891835,0.89353,0.89027,0.89242,192993307
NZD=X,10/20/2023,0.584095,0.584095,0.581715,0.58278,310722432
SEK=X,10/20/2023,10.95224,11.01738,10.95224,10.973865,319356699
CAD=X,10/22/2023,1.37104,1.3718,1.36969,1.37061,152398780
EUR=X,10/22/2023,1.059505,1.05976,1.058875,1.05897,172742471
GBP=X,10/22/2023,1.21626,1.21663,1.21582,1.21632,105993374
JPY=X,10/22/2023,149.8705,149.8965,149.7885,149.8885,116959325
AUD=X,10/22/2023,0.631605,0.632215,0.63116,0.632035,163817338
SGD=X,10/22/2023,1.37221,1.37274,1.372085,1.37251,153110026
CHF=X,10/22/2023,0.89175,0.89344,0.891435,0.893295,345597709
NZD=X,10/22/2023,0.5827,0.58326,0.58251,0.58289,130446587
SEK=X,10/22/2023,10.978395,10.986235,10.97123,10.981325,129720931
CAD=X,10/23/2023,1.37059,1.37367,1.36675,1.36893,302283663
EUR=X,10/23/2023,1.058975,1.067795,1.057165,1.066995,1190457224
GBP=X,10/23/2023,1.21631,1.22585,1.21434,1.22491,959050246
JPY=X,10/23/2023,149.8875,149.9925,149.5575,149.7795,201755949
AUD=X,10/23/2023,0.632025,0.634885,0.628905,0.633625,337459863
SGD=X,10/23/2023,1.37253,1.373505,1.366445,1.366775,1118827337
CHF=X,10/23/2023,0.89329,0.89573,0.89058,0.89088,483100634
NZD=X,10/23/2023,0.582895,0.585785,0.580785,0.58508,450135752
SEK=X,10/23/2023,10.98128,11.06599,10.955355,10.97686,144834988
CAD=X,10/24/2023,1.36891,1.37548,1.36613,1.37424,749501159
EUR=X,10/24/2023,1.067,1.069455,1.05832,1.059505,1119074426
GBP=X,10/24/2023,1.22492,1.22888,1.21535,1.21622,969039202
JPY=X,10/24/2023,149.778,149.9325,149.323,149.8585,175845870
AUD=X,10/24/2023,0.633635,0.63788,0.63355,0.636025,454705671
SGD=X,10/24/2023,1.36678,1.36899,1.36343,1.36799,314210439
CHF=X,10/24/2023,0.890875,0.89523,0.888835,0.893125,457666567
NZD=X,10/24/2023,0.585085,0.58726,0.582905,0.584675,165700530
SEK=X,10/24/2023,10.976965,11.130175,10.91501,11.12484,1599994077
CAD=X,10/25/2023,1.37423,1.38102,1.37305,1.38033,843331533
EUR=X,10/25/2023,1.059515,1.060685,1.05603,1.056635,491585637
GBP=X,10/25/2023,1.21623,1.21763,1.2095,1.21024,698338485
JPY=X,10/25/2023,149.8575,150.321,149.7975,150.0985,327066517
AUD=X,10/25/2023,0.63603,0.639985,0.62849,0.629385,1086200495
SGD=X,10/25/2023,1.368,1.372745,1.366595,1.37233,866554712
CHF=X,10/25/2023,0.89312,0.897425,0.892085,0.89674,675445765
NZD=X,10/25/2023,0.58467,0.58701,0.578655,0.579185,978944897
SEK=X,10/25/2023,11.12481,11.17665,11.0875,11.146495,319965319
CAD=X,10/26/2023,1.38037,1.38441,1.379,1.38171,263289222
EUR=X,10/26/2023,1.05664,1.056925,1.052195,1.05641,131272464
GBP=X,10/26/2023,1.21025,1.21398,1.20698,1.21364,438625620
JPY=X,10/26/2023,150.099,150.7795,149.856,150.3685,353918781
AUD=X,10/26/2023,0.62939,0.633505,0.627035,0.633345,686971099
SGD=X,10/26/2023,1.372335,1.37345,1.368615,1.3688,725813143
CHF=X,10/26/2023,0.896745,0.90049,0.89635,0.898875,438591016
NZD=X,10/26/2023,0.57918,0.582965,0.577355,0.582795,679286382
SEK=X,10/26/2023,11.146515,11.21265,11.14308,11.149135,126576395
CAD=X,10/27/2023,1.38172,1.38808,1.37964,1.387525,807383532
EUR=X,10/27/2023,1.056405,1.059715,1.053555,1.056485,110877379
GBP=X,10/27/2023,1.21363,1.21627,1.21057,1.21229,233852015
JPY=X,10/27/2023,150.3665,150.4145,149.4625,149.65,775075350
AUD=X,10/27/2023,0.633335,0.636805,0.63247,0.63338,106678559
SGD=X,10/27/2023,1.368795,1.371835,1.36811,1.369945,303588434
CHF=X,10/27/2023,0.89888,0.90348,0.898055,0.902395,658754659
NZD=X,10/27/2023,0.582805,0.58442,0.580555,0.581,389242578
SEK=X,10/27/2023,11.1491,11.227,11.117835,11.145665,134843480
CAD=X,10/29/2023,1.38651,1.38734,1.38602,1.38641,112185763
EUR=X,10/29/2023,1.05694,1.057295,1.055905,1.056215,198576245
GBP=X,10/29/2023,1.21233,1.21266,1.21105,1.21131,201887355
JPY=X,10/29/2023,149.529,149.7705,149.5005,149.7385,297387698
AUD=X,10/29/2023,0.63367,0.634425,0.633255,0.63387,129682483
SGD=X,10/29/2023,1.370725,1.37087,1.368935,1.370175,197368381
CHF=X,10/29/2023,0.90147,0.902675,0.90108,0.90246,257373289
NZD=X,10/29/2023,0.58114,0.581615,0.58046,0.5808,154483366
SEK=X,10/29/2023,11.15227,11.16579,11.141115,11.16571,236330823
CAD=X,10/30/2023,1.3864,1.38669,1.38135,1.38304,509441631
EUR=X,10/30/2023,1.056205,1.062515,1.05472,1.061405,807029622
GBP=X,10/30/2023,1.2113,1.21747,1.20903,1.21638,607438982
JPY=X,10/30/2023,149.739,149.8555,148.8065,149.1005,701584942
AUD=X,10/30/2023,0.633865,0.638395,0.633695,0.636805,536332499
SGD=X,10/30/2023,1.37018,1.37078,1.36364,1.364805,1051554637
CHF=X,10/30/2023,0.902465,0.904885,0.90078,0.902095,158816280
NZD=X,10/30/2023,0.580795,0.58464,0.58058,0.583935,603169914
SEK=X,10/30/2023,11.165705,11.180935,11.11688,11.14961,263262246
CAD=X,10/31/2023,1.38305,1.38924,1.3814,1.38786,686135192
EUR=X,10/31/2023,1.0614,1.067485,1.055765,1.057815,587442537
GBP=X,10/31/2023,1.21637,1.22006,1.21198,1.21504,232853119
JPY=X,10/31/2023,149.103,151.7185,149.0935,151.3235,-2147483648
AUD=X,10/31/2023,0.636785,0.637415,0.631475,0.633695,558594361
SGD=X,10/31/2023,1.364795,1.37066,1.36435,1.369575,946219752
CHF=X,10/31/2023,0.90211,0.91063,0.90098,0.910055,1362960388
NZD=X,10/31/2023,0.58391,0.585745,0.579455,0.58071,612784626
SEK=X,10/31/2023,11.149595,11.193745,11.08494,11.17387,346237405
CAD=X,11/1/2023,1.38785,1.3899,1.38351,1.38351,628862107
EUR=X,11/1/2023,1.05781,1.058695,1.051705,1.058685,218971331
GBP=X,11/1/2023,1.21505,1.21817,1.20959,1.21817,411655438
JPY=X,11/1/2023,151.3205,151.447,150.57,150.5775,800043245
AUD=X,11/1/2023,0.633675,0.642255,0.63182,0.642255,1373378517
SGD=X,11/1/2023,1.36958,1.372215,1.366415,1.366415,660310777
CHF=X,11/1/2023,0.91006,0.911245,0.90561,0.905615,806590173
NZD=X,11/1/2023,0.580705,0.587935,0.578915,0.587935,1258572764
SEK=X,11/1/2023,11.17392,11.24416,11.1527,11.163325,207472103
CAD=X,11/2/2023,1.38349,1.38521,1.37359,1.37477,1162598519
EUR=X,11/2/2023,1.058695,1.066765,1.058385,1.061575,491585637
GBP=X,11/2/2023,1.21822,1.22256,1.21554,1.21895,172919381
JPY=X,11/2/2023,150.5755,150.5935,149.8445,150.497,173961500
AUD=X,11/2/2023,0.642265,0.645605,0.6413,0.642795,178658580
SGD=X,11/2/2023,1.3664,1.36696,1.361545,1.36498,351387458
CHF=X,11/2/2023,0.90561,0.90689,0.901785,0.90619,192198493
NZD=X,11/2/2023,0.587945,0.591725,0.587355,0.589555,357994765
SEK=X,11/2/2023,11.1633,11.1633,11.06622,11.11567,583142640
CAD=X,11/3/2023,1.37476,1.37606,1.36536,1.36563,1212560146
EUR=X,11/3/2023,1.061605,1.074675,1.061485,1.073115,1664982874
GBP=X,11/3/2023,1.21896,1.23895,1.21847,1.23804,2005892870
JPY=X,11/3/2023,150.4965,150.5025,149.196,149.37,1161371084
AUD=X,11/3/2023,0.64281,0.65185,0.641995,0.651345,1366699958
SGD=X,11/3/2023,1.364985,1.36534,1.353075,1.354495,1957080585
CHF=X,11/3/2023,0.90618,0.90743,0.896555,0.899195,1210355986
NZD=X,11/3/2023,0.589565,0.600065,0.58847,0.59977,1735302220
SEK=X,11/3/2023,11.115655,11.124595,10.869565,10.884165,-2147483648
CAD=X,11/5/2023,1.36595,1.3665,1.36574,1.36613,121934373
EUR=X,11/5/2023,1.07253,1.073355,1.0724,1.073155,184979522
GBP=X,11/5/2023,1.23744,1.23778,1.23676,1.23721,122974600
JPY=X,11/5/2023,149.367,149.4825,149.34,149.4565,184325532
AUD=X,11/5/2023,0.650745,0.65169,0.65054,0.651585,224666428
SGD=X,11/5/2023,1.35396,1.35443,1.353395,1.35367,151339692
CHF=X,11/5/2023,0.898695,0.899605,0.89844,0.89924,186634791
NZD=X,11/5/2023,0.59914,0.599675,0.598915,0.599555,166501756
SEK=X,11/5/2023,10.91167,10.917015,10.880575,10.884895,371596561
CAD=X,11/6/2023,1.3661,1.3703,1.36296,1.36982,553310377
EUR=X,11/6/2023,1.07316,1.075635,1.071645,1.071845,278796914
GBP=X,11/6/2023,1.23722,1.24285,1.23382,1.23438,383686360
JPY=X,11/6/2023,149.456,150.0825,149.3785,149.989,602184454
AUD=X,11/6/2023,0.65159,0.652285,0.648525,0.648865,504423830
SGD=X,11/6/2023,1.353665,1.35402,1.348625,1.351055,562057228
CHF=X,11/6/2023,0.899215,0.899655,0.895395,0.8993,113511848
NZD=X,11/6/2023,0.599565,0.600195,0.59596,0.596145,648038569
SEK=X,11/6/2023,10.88515,10.923855,10.839305,10.920885,462483776
CAD=X,11/7/2023,1.36981,1.37828,1.36945,1.3769,963970585
EUR=X,11/7/2023,1.071855,1.071955,1.06643,1.069575,410005296
GBP=X,11/7/2023,1.23439,1.23472,1.22627,1.22912,626417999
JPY=X,11/7/2023,149.9885,150.693,149.9635,150.3985,486295734
AUD=X,11/7/2023,0.64888,0.6502,0.640395,0.643035,967470563
SGD=X,11/7/2023,1.351045,1.35661,1.35098,1.35451,713420803
CHF=X,11/7/2023,0.899295,0.901875,0.898725,0.900035,217632560
NZD=X,11/7/2023,0.596175,0.596725,0.59113,0.593455,535866932
SEK=X,11/7/2023,10.920805,10.96414,10.909675,10.924435,136821495
CAD=X,11/8/2023,1.37692,1.38147,1.37551,1.37908,363212477
EUR=X,11/8/2023,1.06958,1.071605,1.065945,1.071135,311429050
GBP=X,11/8/2023,1.22913,1.23016,1.22419,1.22853,159933738
JPY=X,11/8/2023,150.3975,151.0585,150.353,150.8565,532462785
AUD=X,11/8/2023,0.643025,0.644955,0.639745,0.64074,439122367
SGD=X,11/8/2023,1.354505,1.357725,1.35322,1.35611,384138640
CHF=X,11/8/2023,0.90004,0.90242,0.897705,0.899135,243861441
NZD=X,11/8/2023,0.59345,0.594235,0.590635,0.591245,453340656
SEK=X,11/8/2023,10.92446,10.980435,10.87874,10.89045,444985958
CAD=X,11/9/2023,1.37909,1.38165,1.37468,1.38092,322999460
EUR=X,11/9/2023,1.07114,1.072545,1.066025,1.066705,703014687
GBP=X,11/9/2023,1.22854,1.23087,1.22129,1.22162,791235779
JPY=X,11/9/2023,150.856,151.3895,150.7735,151.3505,565910343
AUD=X,11/9/2023,0.640755,0.642855,0.635765,0.636185,778244734
SGD=X,11/9/2023,1.356105,1.361225,1.35516,1.36068,909927900
CHF=X,11/9/2023,0.89914,0.90412,0.898755,0.90324,751747966
NZD=X,11/9/2023,0.59125,0.595495,0.588655,0.588855,483787243
SEK=X,11/9/2023,10.89054,10.93559,10.82928,10.927375,473641805
CAD=X,11/10/2023,1.38097,1.38549,1.37915,1.37981,241354849
EUR=X,11/10/2023,1.066715,1.069285,1.065625,1.068525,346100695
GBP=X,11/10/2023,1.22163,1.2238,1.21873,1.22268,204884042
JPY=X,11/10/2023,151.3495,151.6045,151.2245,151.5245,264882326
AUD=X,11/10/2023,0.636165,0.636695,0.63388,0.63607,114099179
SGD=X,11/10/2023,1.360685,1.36146,1.359005,1.36049,134521517
CHF=X,11/10/2023,0.903235,0.90462,0.900245,0.902115,278038469
NZD=X,11/10/2023,0.588865,0.590475,0.587835,0.58908,134452717
SEK=X,11/10/2023,10.92745,10.94481,10.878865,10.89845,394166210
CAD=X,11/12/2023,1.379625,1.38021,1.37909,1.37978,118887932
EUR=X,11/12/2023,1.0685,1.069075,1.068285,1.06906,176141652
GBP=X,11/12/2023,1.22264,1.22324,1.22159,1.22296,131964660
JPY=X,11/12/2023,151.491,151.5135,151.454,151.4635,125910080
AUD=X,11/12/2023,0.63569,0.636905,0.63551,0.636455,213535497
SGD=X,11/12/2023,1.36026,1.36051,1.35988,1.3599,163732032
CHF=X,11/12/2023,0.90222,0.90269,0.901895,0.90196,141330359
NZD=X,11/12/2023,0.588805,0.589905,0.58861,0.589415,197749569
SEK=X,11/12/2023,10.904655,10.9087,10.887565,10.893255,215637751
CAD=X,11/13/2023,1.37979,1.3832,1.37775,1.38016,145087322
EUR=X,11/13/2023,1.069055,1.070625,1.06651,1.07014,247524450
GBP=X,11/13/2023,1.22297,1.22809,1.22233,1.228,602444504
JPY=X,11/13/2023,151.463,151.9115,151.2065,151.6515,277601819
AUD=X,11/13/2023,0.636445,0.63916,0.63524,0.63795,323360684
SGD=X,11/13/2023,1.35991,1.361425,1.358535,1.35891,277033421
CHF=X,11/13/2023,0.901965,0.90524,0.900715,0.90136,196172566
NZD=X,11/13/2023,0.58943,0.58976,0.58705,0.588235,291493009
SEK=X,11/13/2023,10.893305,10.916265,10.82947,10.83916,649228601
CAD=X,11/14/2023,1.38017,1.38437,1.36846,1.37,1339292080
EUR=X,11/14/2023,1.070145,1.088755,1.069295,1.087775,-2147483648
GBP=X,11/14/2023,1.22802,1.2506,1.22653,1.24936,-2147483648
JPY=X,11/14/2023,151.65,151.787,150.156,150.4875,1195289734
AUD=X,11/14/2023,0.637945,0.651245,0.63432,0.649845,1866107733
SGD=X,11/14/2023,1.358895,1.36203,1.348135,1.34928,1802176341
CHF=X,11/14/2023,0.901355,0.90275,0.88798,0.88909,2049680196
NZD=X,11/14/2023,0.58823,0.60136,0.58635,0.60041,2051786481
SEK=X,11/14/2023,10.839125,10.89462,10.574955,10.59099,-2147483648
CAD=X,11/15/2023,1.37001,1.37101,1.36549,1.36839,297409358
EUR=X,11/15/2023,1.087785,1.0886,1.083165,1.085435,419523002
GBP=X,11/15/2023,1.24937,1.24978,1.24037,1.24221,815209274
JPY=X,11/15/2023,150.487,151.4235,150.049,151.2115,782612828
AUD=X,11/15/2023,0.649835,0.65425,0.648335,0.651165,297388511
SGD=X,11/15/2023,1.34928,1.35177,1.346175,1.35005,236315734
CHF=X,11/15/2023,0.889085,0.890305,0.885515,0.887155,406798433
NZD=X,11/15/2023,0.600405,0.605475,0.59978,0.602845,490998277
SEK=X,11/15/2023,10.59099,10.611195,10.515565,10.5378,639541403
CAD=X,11/16/2023,1.36838,1.37772,1.36778,1.37528,940817635
EUR=X,11/16/2023,1.085425,1.089555,1.08302,1.085315,114956396
GBP=X,11/16/2023,1.2422,1.2456,1.23767,1.24144,175916068
JPY=X,11/16/2023,151.2135,151.4325,150.2875,150.7075,576745467
AUD=X,11/16/2023,0.65116,0.651705,0.646085,0.646925,728526576
SGD=X,11/16/2023,1.350045,1.35273,1.345145,1.34712,617822756
CHF=X,11/16/2023,0.88717,0.890015,0.88545,0.88854,317779198
NZD=X,11/16/2023,0.60285,0.602925,0.596345,0.59647,1122364347
SEK=X,11/16/2023,10.53785,10.619665,10.522685,10.5883,611747768
CAD=X,11/17/2023,1.37527,1.37711,1.37083,1.371765,527110987
EUR=X,11/17/2023,1.08532,1.091425,1.082495,1.091365,921921935
GBP=X,11/17/2023,1.24145,1.24649,1.23741,1.24617,571478739
JPY=X,11/17/2023,150.707,150.777,149.198,149.603,1140171928
AUD=X,11/17/2023,0.646935,0.65161,0.64526,0.65151,778986797
SGD=X,11/17/2023,1.347115,1.349085,1.34298,1.344095,634640931
CHF=X,11/17/2023,0.888535,0.889405,0.88527,0.885675,554633947
NZD=X,11/17/2023,0.596475,0.599755,0.594065,0.599085,518239960
SEK=X,11/17/2023,10.58824,10.61331,10.48625,10.51595,833285355
CAD=X,11/20/2023,1.37165,1.37496,1.36901,1.37269,226731933
EUR=X,11/20/2023,1.091075,1.095195,1.09097,1.094475,562288599
GBP=X,11/20/2023,1.24696,1.25176,1.24614,1.25084,487571506
JPY=X,11/20/2023,149.5345,149.5375,148.1045,148.3865,1181628055
AUD=X,11/20/2023,0.652095,0.65651,0.651895,0.656035,684744913
SGD=X,11/20/2023,1.3426,1.342695,1.336895,1.3376,985167104
CHF=X,11/20/2023,0.88489,0.885515,0.882625,0.88444,171533313
NZD=X,11/20/2023,0.601195,0.604335,0.60049,0.603965,543879192
SEK=X,11/20/2023,10.518535,10.51941,10.43701,10.44289,867317342
CAD=X,11/21/2023,1.37268,1.37315,1.36813,1.37012,411955528
EUR=X,11/21/2023,1.09448,1.096535,1.090025,1.091725,474589732
GBP=X,11/21/2023,1.25083,1.25593,1.25047,1.25435,451611263
JPY=X,11/21/2023,148.386,148.5965,147.1545,148.1525,320000131
AUD=X,11/21/2023,0.656015,0.65896,0.654455,0.655785,134134855
SGD=X,11/21/2023,1.337605,1.33913,1.33481,1.338025,174354037
CHF=X,11/21/2023,0.884445,0.884855,0.881965,0.883415,263731806
NZD=X,11/21/2023,0.603975,0.608615,0.603665,0.605385,325945726
SEK=X,11/21/2023,10.442865,10.481565,10.375275,10.456985,243228513
CAD=X,11/22/2023,1.37013,1.37656,1.36861,1.36928,203578984
EUR=X,11/22/2023,1.091735,1.092305,1.085255,1.088815,497024326
GBP=X,11/22/2023,1.25436,1.25496,1.24492,1.24893,642400329
JPY=X,11/22/2023,148.1495,149.7505,148.0355,149.4665,1340857273
AUD=X,11/22/2023,0.65579,0.656985,0.652145,0.65425,328555118
SGD=X,11/22/2023,1.338025,1.343935,1.3371,1.34212,824951858
CHF=X,11/22/2023,0.88341,0.88748,0.88204,0.8841,209684414
NZD=X,11/22/2023,0.605395,0.606435,0.599655,0.602085,630411597
SEK=X,11/22/2023,10.457145,10.548125,10.434285,10.47991,330920475
CAD=X,11/23/2023,1.36929,1.37113,1.3651,1.36965,143868746
EUR=X,11/23/2023,1.088825,1.09305,1.088725,1.090395,313468559
GBP=X,11/23/2023,1.24894,1.25727,1.24891,1.25328,533520705
JPY=X,11/23/2023,149.466,149.694,148.8905,149.6455,269122157
AUD=X,11/23/2023,0.654245,0.657485,0.654235,0.656015,362689974
SGD=X,11/23/2023,1.342115,1.34212,1.338995,1.341075,284114758
CHF=X,11/23/2023,0.884105,0.88496,0.881745,0.8846,178686645
NZD=X,11/23/2023,0.602095,0.606655,0.602065,0.604825,537469384
SEK=X,11/23/2023,10.479915,10.518085,10.39897,10.489485,197074849
CAD=X,11/24/2023,1.36964,1.37118,1.35941,1.36346,853080143
EUR=X,11/24/2023,1.090405,1.09487,1.089505,1.094,588802210
GBP=X,11/24/2023,1.25329,1.26154,1.25246,1.26089,859160682
JPY=X,11/24/2023,149.645,149.715,149.2005,149.4455,287965851
AUD=X,11/24/2023,0.65601,0.659105,0.655005,0.65852,472515160
SGD=X,11/24/2023,1.34108,1.342375,1.33911,1.34059,186746376
CHF=X,11/24/2023,0.8846,0.884885,0.88111,0.88269,403619174
NZD=X,11/24/2023,0.604815,0.609085,0.604465,0.608935,760210206
SEK=X,11/24/2023,10.48946,10.50723,10.414845,10.44854,515078665
CAD=X,11/26/2023,1.363925,1.36397,1.36247,1.36315,194439662
EUR=X,11/26/2023,1.09448,1.094765,1.093875,1.093985,167303781
GBP=X,11/26/2023,1.26034,1.2607,1.25986,1.25996,137958034
JPY=X,11/26/2023,149.4415,149.5915,149.4405,149.5815,231905860
AUD=X,11/26/2023,0.657985,0.658805,0.657985,0.658115,119293614
SGD=X,11/26/2023,1.339415,1.340505,1.339415,1.339985,200909050
CHF=X,11/26/2023,0.882215,0.882525,0.881825,0.88222,100794815
NZD=X,11/26/2023,0.6084,0.608555,0.607655,0.607695,212972863
SEK=X,11/26/2023,10.45045,10.46958,10.438585,10.459445,191242243
