Date,Adj Close,Close,High,Low,Open,Volume,Ticker,RSI,MACD,MACD_signal,MACD_hist,Percent_change,Labels,Adj Close,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
,CAD=X,CAD=X,CAD=X,CAD=X,CAD=X,CAD=X,,,,,,,,EUR=X,EUR=X,EUR=X,EUR=X,EUR=X,EUR=X,GBP=X,GBP=X,GBP=X,GBP=X,GBP=X
2011-12-21,,,,,,,GBP=X,52.40584223013049,0.0022177959395373037,0.0025381211000367614,-0.0003203251604994577,-1.0283060817538159,0,,,,,,,0.6381199955940247,0.6383100152015686,0.6339899897575378,0.6381199955940247,0.0
2011-12-22,,,,,,,GBP=X,50.82855777933211,0.0017567967023924824,0.0023818562205079057,-0.0006250595181154233,0.0,0,,,,,,,0.6381199955940247,0.6387699842453003,0.6357700228691101,0.6382399797439575,0.0
2011-12-23,,,,,,,GBP=X,44.691899402405866,0.0013468755783218045,0.0021748600920706855,-0.000827984513748881,-0.05641761062639139,0,,,,,,,0.6377599835395813,0.6388599872589111,0.6365500092506409,0.6376699805259705,0.0
2011-12-26,,,,,,,GBP=X,53.261994457212104,0.001280791775963075,0.0019960464288491637,-0.0007152546528860887,0.531550153521021,1,,,,,,,0.6411499977111816,0.6411899924278259,0.6391400098800659,0.6411499977111816,0.0
2011-12-27,,,,,,,GBP=X,49.13710933727477,0.001142628278431701,0.0018253627987656713,-0.0006827345203339703,-0.14036817198415097,0,,,,,,,0.640250027179718,0.641040027141571,0.6377999782562256,0.6400600075721741,0.0
2011-12-28,,,,,,,GBP=X,52.7210554888529,0.0008713836439899758,0.0016345669678105323,-0.0007631833238205565,-0.29364304969839994,0,,,,,,,0.6383699774742126,0.6463599801063538,0.6373500227928162,0.6383699774742126,0.0
2011-12-29,,,,,,,GBP=X,62.148212137661886,0.0013772589170950589,0.0015831053576674378,-0.0002058464405723789,1.4302052712815927,1,,,,,,,0.6474999785423279,0.6507700085639954,0.646120011806488,0.6476699709892273,0.0
2011-12-30,,,,,,,GBP=X,64.70056621562358,0.0018520351926186729,0.001636891324657685,0.0002151438679609879,0.1822383307679587,1,,,,,,,0.6486799716949463,0.6491400003433228,0.6425899863243103,0.6486300230026245,0.0
2012-01-02,,,,,,,GBP=X,54.10638844312832,0.0018822232736900313,0.0016859577144641544,0.00019626555922587692,-0.6197163220143187,0,,,,,,,0.6446599960327148,0.6461600065231323,0.6431300044059753,0.6440799832344055,0.0
2012-01-03,,,,,,,GBP=X,47.299954239798964,0.00185810256834118,0.0017203866852395595,0.00013771588310162054,-0.05118532490107075,0,,,,,,,0.6443300247192383,0.6446999907493591,0.6399999856948853,0.6442899703979492,0.0
2012-01-04,,,,,,,GBP=X,40.207645904863526,0.0014103922674606473,0.0016583878016837772,-0.0002479955342231299,-0.793075785675279,0,,,,,,,0.6392199993133545,0.6417400240898132,0.638159990310669,0.6391000151634216,0.0
2012-01-05,,,,,,,GBP=X,44.91024477461768,0.001156827275402561,0.001558075696427534,-0.000401248421024973,0.22214903455060053,1,,,,,,,0.6406400203704834,0.6464499831199646,0.6399199962615967,0.640529990196228,0.0
2012-01-06,,,,,,,GBP=X,51.23003479832992,0.0012999648766344185,0.001506453532468911,-0.0002064886558344925,0.6946121734742183,1,,,,,,,0.6450899839401245,0.6501100063323975,0.6440500020980835,0.6450799703598022,0.0
2012-01-09,,,,,,,GBP=X,54.47443803180606,0.0016717130531360702,0.0015395054366023429,0.00013220761653372735,0.5332624213998383,1,,,,,,,0.6485300064086914,0.6493499875068665,0.6464099884033203,0.6484699845314026,0.0
2012-01-10,,,,,,,GBP=X,61.738689593738556,0.0018114970825650056,0.0015939037657948755,0.00021759331677013018,-0.25596184302820735,0,,,,,,,0.6468700170516968,0.6473299860954285,0.6451399922370911,0.6469299793243408,0.0
2012-01-11,,,,,,,GBP=X,60.68042351994366,0.0018485196966019357,0.0016448269519562877,0.000203692744645648,-0.10048211141987506,0,,,,,,,0.6462200284004211,0.6517199873924255,0.6456599831581116,0.6462500095367432,0.0
2012-01-12,,,,,,,GBP=X,66.47466798511255,0.0023223247361354726,0.0017803265087921248,0.0005419982273433478,0.9037082772347382,1,,,,,,,0.6520599722862244,0.6542999744415283,0.6506999731063843,0.6520699858665466,0.0
2012-01-13,,,,,,,GBP=X,63.22324630670928,0.0026463338929242353,0.001953527985618547,0.0006928059073056884,-0.039872936778906354,0,,,,,,,0.6517999768257141,0.6558200120925903,0.649399995803833,0.6517000198364258,0.0
2012-01-16,,,,,,,GBP=X,66.20505394250961,0.0030128253171929353,0.0021653874519334247,0.0008474378652595107,0.2746312911227955,1,,,,,,,0.6535900235176086,0.654259979724884,0.6522899866104126,0.6534199714660645,0.0
2012-01-17,,,,,,,GBP=X,67.55088712632536,0.003181069158588512,0.0023685237932644424,0.0008125453653240696,-0.16218255550790595,0,,,,,,,0.6525300145149231,0.6527699828147888,0.6492199897766113,0.6525899767875671,0.0
2012-01-18,,,,,,,GBP=X,56.99910189801386,0.0032303638064427043,0.002540891795900095,0.0006894720105426093,-0.08888676159065634,0,,,,,,,0.6519500017166138,0.6522700190544128,0.6479600071907043,0.6519500017166138,0.0
2012-01-19,,,,,,,GBP=X,49.14423060296381,0.002924251734236938,0.002617563783567464,0.00030668795066947406,-0.5920694509534141,0,,,,,,,0.6480900049209595,0.6486499905586243,0.6457099914550781,0.6481299996376038,0.0
2012-01-20,,,,,,,GBP=X,51.505068847158945,0.0024564535932903864,0.0025853417455120485,-0.0001288881522216621,-0.3764871730775998,0,,,,,,,0.6456500291824341,0.6471199989318848,0.6435400247573853,0.6457200050354004,0.0
2012-01-23,,,,,,,GBP=X,48.483101215293175,0.001872092681102111,0.002442691932630061,-0.0005705992515279501,-0.3686228387374313,0,,,,,,,0.6432700157165527,0.6442700028419495,0.6409199833869934,0.6433200240135193,0.0
2012-01-24,,,,,,,GBP=X,54.2774585240739,0.001282838096743788,0.0022107211654528065,-0.0009278830687090185,-0.2145329809827068,0,,,,,,,0.6418899893760681,0.6436200141906738,0.6411299705505371,0.6418899893760681,0.0
2012-01-25,,,,,,,GBP=X,48.866459977028924,0.0006494017141491781,0.001898457275192081,-0.0012490555610429029,-0.3069051001070022,0,,,,,,,0.6399199962615967,0.6434400081634521,0.6398500204086304,0.6399199962615967,0.0
2012-01-26,,,,,,,GBP=X,38.57148197530249,3.483743801624417e-05,0.0015257333077569137,-0.0014908958697406696,-0.21721157711626082,0,,,,,,,0.6385300159454346,0.6388800144195557,0.6362900137901306,0.6385999917984009,0.0
2012-01-27,,,,,,,GBP=X,29.211288368197785,-0.0005156626116521457,0.001117454123875102,-0.0016331167355272476,-0.134689896792195,0,,,,,,,0.6376699805259705,1.5688999891281128,0.6358100175857544,0.637969970703125,0.0
2012-01-30,,,,,,,GBP=X,29.166628692252317,-0.0010767008375043297,0.0006786231315992156,-0.0017553239691035453,-0.2665930850683451,0,,,,,,,0.6359699964523315,0.638700008392334,0.6358500123023987,0.6359999775886536,0.0
2012-01-31,,,,,,,GBP=X,31.599085181629746,-0.001453732512978867,0.00025215200268359906,-0.001705884515662466,0.09906459405166768,1,,,,,,,0.6366000175476074,0.6368200182914734,0.6330999732017517,0.6366000175476074,0.0
2012-02-01,,,,,,,GBP=X,10.803834906375812,-0.0019000815852180386,-0.00017829471489672847,-0.0017217868703213101,-0.3298760268365064,0,,,,,,,0.6345000267028809,0.6368200182914734,0.6330999732017517,0.6366000175476074,0.0
2012-02-02,,,,,,,GBP=X,9.512808858191164,-0.002491380676239774,-0.0006409119071653376,-0.0018504687690744362,-0.5200962993079261,0,,,,,,,0.6312000155448914,0.6327999830245972,0.6305999755859375,0.6309999823570251,0.0
2012-02-03,,,,,,,GBP=X,8.831631749778694,-0.0027986246588443953,-0.0010724544575011492,-0.001726170201343246,0.25348026620763964,1,,,,,,,0.6327999830245972,0.6348000168800354,0.6306399703025818,0.6327999830245972,0.0
2012-02-06,,,,,,,GBP=X,9.214843057279651,-0.003008243769670349,-0.0014596123199349894,-0.0015486314497353596,-0.001573005048116638,0,,,,,,,0.6327900290489197,0.6356099843978882,0.6325500011444092,0.6327999830245972,0.0
2012-02-07,,,,,,,GBP=X,9.287748156128899,-0.0031693086091858502,-0.0018015515777851615,-0.0013677570314006887,-0.06164016142865547,0,,,,,,,0.6323999762535095,0.6333000063896179,0.6304799914360046,0.6323999762535095,0.0
2012-02-08,,,,,,,GBP=X,9.55027211370576,-0.0035146517551220002,-0.0021441716132525293,-0.001370480141869471,-0.506008014581838,0,,,,,,,0.6291999816894531,0.6327000260353088,0.6277999877929688,0.6291999816894531,0.0
2012-02-09,,,,,,,GBP=X,22.52168732184751,-0.003489896513863888,-0.002413316593374801,-0.0010765799204890871,0.5085814776192743,1,,,,,,,0.6323999762535095,0.6331400275230408,0.6295999884605408,0.6323999762535095,0.0
2012-02-10,,,,,,,GBP=X,24.988410972957112,-0.0034307304813812056,-0.0026167993709760823,-0.0008139311104051234,0.0,0,,,,,,,0.6323999762535095,0.6352999806404114,0.6309700012207031,0.6323999762535095,0.0
2012-02-13,,,,,,,GBP=X,30.86186514644305,-0.0032471589103079124,-0.0027428712788424483,-0.0005042876314654641,0.19449739022316948,1,,,,,,,0.6336299777030945,0.6345000267028809,0.6317999958992004,0.6335999965667725,0.0
2012-02-14,,,,,,,GBP=X,40.81359681382565,-0.0028852443268836403,-0.002771345888450687,-0.00011389843843295343,0.3582600218032139,1,,,,,,,0.6359000205993652,0.6384000182151794,0.6341999769210815,0.6359000205993652,0.0
2012-02-15,,,,,,,GBP=X,47.19050030768896,-0.002457132313063659,-0.002708503173373281,0.00025137086030962204,0.22015943562398999,1,,,,,,,0.6373000144958496,0.6380400061607361,0.6355500221252441,0.6373000144958496,0.0
2012-02-16,,,,,,,GBP=X,49.36107553695042,-0.0020857416328563527,-0.0025839508652698955,0.0004982092324135427,0.01568444798598634,1,,,,,,,0.6373999714851379,0.6384999752044678,0.6344000101089478,0.637499988079071,0.0
2012-02-17,,,,,,,GBP=X,43.04582163828285,-0.0021538998483460192,-0.00249794066188512,0.000344040813539101,-0.7530533822551533,0,,,,,,,0.6326000094413757,0.6332700252532959,0.6303899884223938,0.6326000094413757,0.0
2012-02-20,,,,,,,GBP=X,37.61992472171058,-0.0023781950357932846,-0.002473991536666753,9.579650087346856e-05,-0.3872888527161389,0,,,,,,,0.6301500201225281,0.6310999989509583,0.6297000050544739,0.6302000284194946,0.0
2012-02-21,,,,,,,GBP=X,44.683334886755524,-0.002396793799969932,-0.002458551989327389,6.17581893574571e-05,0.25866986727314245,1,,,,,,,0.6317800283432007,0.633870005607605,0.630299985408783,0.6317999958992004,0.0
2012-02-22,,,,,,,GBP=X,54.41176470588235,-0.002262799781876046,-0.00241940154783712,0.00015660176596107422,0.24058659315382425,1,,,,,,,0.6333000063896179,0.6388000249862671,0.6323999762535095,0.6332399845123291,0.0
2012-02-23,,,,,,,GBP=X,59.785086866616005,-0.0017507217198796665,-0.0022856655822456294,0.0005349438623659629,0.7547756891734148,1,,,,,,,0.6380800008773804,0.6388099789619446,0.6358000040054321,0.6381000280380249,0.0
2012-02-24,,,,,,,GBP=X,53.85639541710366,-0.0015672900191299188,-0.0021419904696224875,0.0005747004504925686,-0.46702510909177875,0,,,,,,,0.6351000070571899,0.6359000205993652,0.629800021648407,0.6351199746131897,0.0
2012-02-27,,,,,,,GBP=X,45.81090323061193,-0.0018564258337699924,-0.0020848775424519884,0.00022845170868199607,-0.8896211336989146,0,,,,,,,0.6294500231742859,0.6315600275993347,0.6294000148773193,0.6294999718666077,0.0
2012-02-28,,,,,,,GBP=X,53.51295043866078,-0.0018902909896774123,-0.0020459602318970735,0.0001556692422196612,0.34156788665298254,1,,,,,,,0.631600022315979,0.6325899958610535,0.6298999786376953,0.631600022315979,0.0
2012-02-29,,,,,,,GBP=X,43.710144727226236,-0.002177678020064411,-0.002072303789530541,-0.00010537423053386986,-0.5604874821756978,0,,,,,,,0.628059983253479,0.6284000277519226,0.6258500218391418,0.6280999779701233,0.0
2012-03-01,,,,,,,GBP=X,43.634306568084185,-0.002382805270520816,-0.002134404085728596,-0.0002484011847922198,-0.009547220686378921,0,,,,,,,0.628000020980835,0.6287800073623657,0.6259999871253967,0.628000020980835,0.0
2012-03-02,,,,,,,GBP=X,39.87910845056645,-0.002628043452557849,-0.002233131959094447,-0.00039491149346340204,-0.22292895696051085,0,,,,,,,0.6266000270843506,0.6313199996948242,0.6262000203132629,0.6266000270843506,0.0
2012-03-05,,,,,,,GBP=X,44.245619954671625,-0.0023921712018836194,-0.0022649398076522815,-0.0001272313942313379,0.796358352316906,1,,,,,,,0.6315900087356567,0.633400022983551,0.629800021648407,0.631600022315979,0.0
2012-03-06,,,,,,,GBP=X,40.19599791525182,-0.002314927011000445,-0.0022749372483219146,-3.99897626785304e-05,-0.26758341243310335,0,,,,,,,0.6298999786376953,0.635420024394989,0.6294999718666077,0.6298999786376953,0.0
2012-03-07,,,,,,,GBP=X,48.39963806528452,-0.001741417520505606,-0.002168233302758653,0.00042681578225304715,0.9684075500607126,1,,,,,,,0.6359999775886536,0.6369199752807617,0.6345199942588806,0.6359999775886536,0.0
2012-03-08,,,,,,,GBP=X,53.67648392303367,-0.0013121246581763168,-0.001997011573842186,0.0006848869156658691,-0.078610656917244,0,,,,,,,0.6355000138282776,0.6358699798583984,0.6316999793052673,0.6355999708175659,0.0
2012-03-09,,,,,,,GBP=X,52.155697767648675,-0.0012480107026514586,-0.0018472113996040405,0.0005992006969525818,-0.5664832819526566,0,,,,,,,0.6319000124931335,0.6378499865531921,0.6316999793052673,0.6319000124931335,0.0
2012-03-12,,,,,,,GBP=X,56.94012166771735,-0.0006937565622729958,-0.0016165204321378316,0.0009227638698648358,0.9716717116965201,1,,,,,,,0.6380400061607361,0.6408600211143494,0.63714998960495,0.6381999850273132,0.0
2012-03-13,,,,,,,GBP=X,56.20210216144353,-0.0001909775253270407,-0.0013314118507756734,0.0011404343254486327,0.11911773841648543,1,,,,,,,0.6388000249862671,0.6401000022888184,0.6351000070571899,0.6388000249862671,0.0
2012-03-14,,,,,,,GBP=X,48.343703813923675,3.758866464176336e-05,-0.0010576117476921861,0.0010952004123339495,-0.32874927476974625,0,,,,,,,0.6366999745368958,0.6388999819755554,0.635200023651123,0.6366999745368958,0.0
2012-03-15,,,,,,,GBP=X,54.53655199831622,0.00038376177052557026,-0.0007693370440486349,0.0011530988145742052,0.3298336003388025,1,,,,,,,0.6388000249862671,0.6395099759101868,0.6373800039291382,0.6388000249862671,0.0
2012-03-16,,,,,,,GBP=X,59.897582431694865,0.0004910598021030665,-0.0005172576748182946,0.0010083174769213612,-0.3130923257996465,0,,,,,,,0.6367999911308289,0.6370099782943726,0.6304799914360046,0.6367999911308289,0.0
2012-03-19,,,,,,,GBP=X,49.78927947317652,0.00014115135542602797,-0.00038557586876943013,0.000526727224195458,-0.8432821829752135,0,,,,,,,0.6314299702644348,0.6319000124931335,0.6287000179290771,0.6313999891281128,0.0
2012-03-20,,,,,,,GBP=X,51.725063993566884,-0.00029653576450872077,-0.00036776784791728827,7.12320834085675e-05,-0.3214854350776841,0,,,,,,,0.6294000148773193,0.631600022315979,0.6290000081062317,0.6294000148773193,0.0
2012-03-21,,,,,,,GBP=X,53.01656130740381,-0.0005563026460271292,-0.0004054748075392565,-0.0001508278384878727,0.15887942512864406,1,,,,,,,0.6304000020027161,0.6319000124931335,0.6280199885368347,0.630299985408783,0.0
2012-03-22,,,,,,,GBP=X,54.24375287444427,-0.0007933719795143457,-0.0004830542419342744,-0.0003103177375800713,-0.07931842694038904,0,,,,,,,0.6298999786376953,0.6337000131607056,0.6291999816894531,0.6298999786376953,0.0
2012-03-23,,,,,,,GBP=X,50.293358913764294,-0.000818500456633342,-0.0005501434848740879,-0.0002683569717592541,0.30163793077344625,1,,,,,,,0.6317999958992004,0.6326000094413757,0.6285399794578552,0.6319000124931335,0.0
2012-03-26,,,,,,,GBP=X,49.861555759924315,-0.0009884024748767484,-0.00063779528287462,-0.00035060719200212835,-0.3165517986347899,0,,,,,,,0.629800021648407,0.6327499747276306,0.6267600059509277,0.6297000050544739,0.0
2012-03-27,,,,,,,GBP=X,35.73582872577114,-0.001373501499210561,-0.0007849365261418083,-0.0005885649730687527,-0.5239776190150369,0,,,,,,,0.6265000104904175,0.6272000074386597,0.625029981136322,0.6265000104904175,0.0
2012-03-28,,,,,,,GBP=X,36.858037051976495,-0.0016356339799358244,-0.0009550760169006116,-0.0006805579630352128,0.04788350712392475,1,,,,,,,0.626800000667572,0.6311100125312805,0.6262900233268738,0.626800000667572,0.0
2012-03-29,,,,,,,GBP=X,45.76799110604546,-0.0016309172496424829,-0.001090244263448986,-0.0005406729861934969,0.38289422771617954,1,,,,,,,0.6291999816894531,0.6304000020027161,0.6276800036430359,0.6291999816894531,0.0
2012-03-30,,,,,,,GBP=X,29.830833349096153,-0.0018160396402796541,-0.0012354033388151196,-0.0005806363014645346,-0.4132159378201883,0,,,,,,,0.6266000270843506,0.6266400218009949,0.6237000226974487,0.6266000270843506,0.0
2012-04-02,,,,,,,GBP=X,25.88239772561073,-0.002111892844927854,-0.0014107012400376665,-0.0007011916048901875,-0.343121456872153,0,,,,,,,0.6244500279426575,0.6256300210952759,0.6225500106811523,0.6244999766349792,0.0
2012-04-03,,,,,,,GBP=X,26.923133032809602,-0.0023954060529752796,-0.001607642202625189,-0.0007877638503500906,-0.15214002571269925,0,,,,,,,0.6234999895095825,0.6265900135040283,0.623199999332428,0.6234999895095825,0.0
2012-04-04,,,,,,,GBP=X,34.00685820971367,-0.00217781304158593,-0.0017216763704173373,-0.0004561366711685925,0.8291880939074847,1,,,,,,,0.6286699771881104,0.6314100027084351,0.6285799741744995,0.6287000179290771,0.0
2012-04-05,,,,,,,GBP=X,36.577126170093614,-0.0019721456149603966,-0.0017717702193259493,-0.00020037539563444733,0.02067821511639867,1,,,,,,,0.6287999749183655,0.6326000094413757,0.6284999847412109,0.628849983215332,0.0
2012-04-06,,,,,,,GBP=X,50.493980633342055,-0.0015571961915555876,-0.001728855413771877,0.00017165922221628943,0.46119664481194533,1,,,,,,,0.6316999793052673,0.6318299770355225,0.6293299794197083,0.6316499710083008,0.0
2012-04-09,,,,,,,GBP=X,50.549433754642294,-0.0013738896468821205,-0.0016578622603939258,0.00028397261351180533,-0.31660191804865345,0,,,,,,,0.6297000050544739,0.6312999725341797,0.6295599937438965,0.629800021648407,0.0
2012-04-10,,,,,,,GBP=X,46.732400925299274,-0.001301567326424946,-0.00158660327360013,0.0002850359471751839,-0.17309673340613063,0,,,,,,,0.6286100149154663,0.632390022277832,0.6276900172233582,0.628600001335144,0.0
2012-04-11,,,,,,,GBP=X,51.38029049654259,-0.0010633500305994303,-0.0014819526249999903,0.00041860259440055993,0.33247597314931543,1,,,,,,,0.6306999921798706,0.6308000087738037,0.6274999976158142,0.6307200193405151,0.0
2012-04-12,,,,,,,GBP=X,43.619889396605046,-0.0010799769169203,-0.0014015574833840523,0.00032158056646375234,-0.4280912054087427,0,,,,,,,0.628000020980835,0.6284000277519226,0.6261000037193298,0.6279399991035461,0.0
2012-04-13,,,,,,,GBP=X,44.51677741304894,-0.0011923766752452991,-0.0013597213217563017,0.00016734464651100255,-0.22292895696051085,0,,,,,,,0.6266000270843506,0.6309999823570251,0.6261699795722961,0.6265000104904175,0.0
2012-04-16,,,,,,,GBP=X,57.28965465483258,-0.00092383101969995,-0.0012725432613450312,0.00034871224164508127,0.686242913744306,1,,,,,,,0.6309000253677368,0.6320599913597107,0.6301000118255615,0.6309999823570251,0.0
2012-04-17,,,,,,,GBP=X,53.630103480714965,-0.0008464938098374786,-0.0011873333710435206,0.00034083956120604204,-0.2853067990483682,0,,,,,,,0.6291000247001648,0.6303300261497498,0.6262500286102295,0.6290900111198425,0.0
2012-04-18,,,,,,,GBP=X,46.898099007928145,-0.0009222415348730806,-0.0011343150038094327,0.0002120734689363521,-0.2908983208848248,0,,,,,,,0.627269983291626,0.6289899945259094,0.6233599781990051,0.6273000240325928,0.0
2012-04-19,,,,,,,GBP=X,46.05428776239367,-0.001223951977299964,-0.001152242398507539,-7.170957879242511e-05,-0.5053571679701774,0,,,,,,,0.6241000294685364,0.624530017375946,0.6222000122070312,0.6241000294685364,0.0
2012-04-20,,,,,,,GBP=X,47.018993615010494,-0.0015660455883822477,-0.0012350030364824808,-0.0003310425518997669,-0.24034776792029033,0,,,,,,,0.6226000189781189,0.6234300136566162,0.6195799708366394,0.6226000189781189,0.0
2012-04-23,,,,,,,GBP=X,44.508833433947444,-0.002031608047633471,-0.0013943240387126788,-0.000637284008920792,-0.43367020902312925,0,,,,,,,0.6198999881744385,0.6219300031661987,0.6197999715805054,0.6198999881744385,0.0
2012-04-24,,,,,,,GBP=X,35.058913154965964,-0.0023413033596364485,-0.0015837199028974327,-0.0007575834567390158,0.06452763005619921,1,,,,,,,0.6202999949455261,0.6205999851226807,0.6186599731445312,0.6204000115394592,0.0
2012-04-25,,,,,,,GBP=X,33.6692575494929,-0.0026290531381074622,-0.0017927865499394388,-0.0008362665881680234,-0.1450863354500953,0,,,,,,,0.6194000244140625,0.6216899752616882,0.6186000108718872,0.6193900108337402,0.0
2012-04-26,,,,,,,GBP=X,25.000000000000014,-0.002926646441328229,-0.002019558528217197,-0.0009070879131110321,-0.20665316372281417,0,,,,,,,0.618120014667511,0.6187999844551086,0.6170600056648254,0.6180999875068665,0.0
2012-04-27,,,,,,,GBP=X,26.965794768611673,-0.0031280490997853683,-0.002241256642530831,-0.0008867924572545371,-0.003240011675609278,0,,,,,,,0.6180999875068665,0.6190000176429749,0.6151900291442871,0.6180999875068665,0.0
2012-04-30,,,,,,,GBP=X,24.25861488860589,-0.0035613063562552894,-0.0025052665852757228,-0.0010560397709795666,-0.6309645026898236,0,,,,,,,0.6141999959945679,0.6163300275802612,0.6134999990463257,0.6141999959945679,0.0
2012-05-01,,,,,,,GBP=X,23.465718730701127,-0.0037165784400505775,-0.002747528956230694,-0.0009690494838198835,0.2930642590867061,1,,,,,,,0.6159999966621399,0.6176999807357788,0.6154000163078308,0.6159999966621399,0.0
2012-05-02,,,,,,,GBP=X,27.165358026197836,-0.0037639668152446015,-0.0029508165280334757,-0.0008131502872111259,0.06493616448945971,1,,,,,,,0.6164000034332275,0.6187499761581421,0.6157299876213074,0.6164000034332275,0.0
2012-05-03,,,,,,,GBP=X,32.00797254638012,-0.003666461400603671,-0.003093945502547515,-0.0005725158980561559,0.18656911257155517,1,,,,,,,0.6175500154495239,0.6186000108718872,0.6166300177574158,0.6174700260162354,0.0
2012-05-04,,,,,,,GBP=X,18.14270265951832,-0.0035450947718438375,-0.00318417535640678,-0.0003609194154370575,0.006476352626294535,1,,,,,,,0.6175900101661682,0.61940997838974,0.6173999905586243,0.6176000237464905,0.0
2012-05-07,,,,,,,GBP=X,29.59047645171023,-0.003199008014193483,-0.0031871418879641207,-1.1866126229362166e-05,0.4274694996574402,1,,,,,,,0.6202300190925598,0.6205000281333923,0.6172999739646912,0.620199978351593,0.0
2012-05-08,,,,,,,GBP=X,28.413697194134897,-0.003109180219063701,-0.003171549554184037,6.236933512033605e-05,-0.4401612072883254,0,,,,,,,0.6175000071525574,0.6201099753379822,0.6176000237464905,0.6176000237464905,0.0
2012-05-09,,,,,,,GBP=X,38.71118774268612,-0.002859780266844525,-0.003109195696716135,0.0002494154298716099,0.29149808044088843,1,,,,,,,0.6193000078201294,0.6220099925994873,0.6189000010490417,0.6193000078201294,0.0
2012-05-10,,,,,,,GBP=X,42.66533487852374,-0.0026038712491718297,-0.0030081308072072736,0.00040425955803544394,0.056515173534887886,1,,,,,,,0.6196500062942505,0.6213099956512451,0.617900013923645,0.619700014591217,0.0
2012-05-11,,,,,,,GBP=X,49.42733954412473,-0.0023697097187680427,-0.0028804465895194277,0.000510736870751385,0.008070410144211948,1,,,,,,,0.619700014591217,0.622439980506897,0.6194000244140625,0.6197599768638611,0.0
2012-05-14,,,,,,,GBP=X,54.39045340771597,-0.001975771645495561,-0.002699511600714654,0.0007237399552190932,0.3711415804088958,1,,,,,,,0.621999979019165,0.6228799819946289,0.6202600002288818,0.6220800280570984,0.0
2012-05-15,,,,,,,GBP=X,54.672901534681195,-0.001708428778028237,-0.0025012950361773707,0.0007928662581491337,-0.12860996214051346,0,,,,,,,0.6212000250816345,0.6244999766349792,0.6205000281333923,0.6212000250816345,0.0
2012-05-16,,,,,,,GBP=X,66.56197498100568,-0.0011364830355766742,-0.002228332636057231,0.001091849600480557,0.6922083241740262,1,,,,,,,0.6255000233650208,0.6290000081062317,0.6253899931907654,0.6255999803543091,0.0
2012-05-17,,,,,,,GBP=X,70.11268821329242,-0.0004680222371170606,-0.0018762705562691971,0.0014082483191521365,0.4156601931228465,1,,,,,,,0.6280999779701233,0.633080005645752,0.6275799870491028,0.6280999779701233,0.0
2012-05-18,,,,,,,GBP=X,86.60858436254935,0.0004918035879567517,-0.0014026557274240076,0.0018944593153807593,0.8597360598813664,1,,,,,,,0.6334999799728394,0.6355000138282776,0.6315000057220459,0.6334999799728394,0.0
2012-05-21,,,,,,,GBP=X,81.9564136751978,0.0011504496945157205,-0.0008920346430360621,0.0020424843375517828,-0.1736391087774014,0,,,,,,,0.6323999762535095,0.6335999965667725,0.6312999725341797,0.6323999762535095,0.0
2012-05-22,,,,,,,GBP=X,79.77582475331734,0.0016055107503705202,-0.0003925255643547457,0.0019980363147252657,-0.09487355737479719,0,,,,,,,0.6317999958992004,0.6342800259590149,0.6309999823570251,0.6316499710083008,0.0
2012-05-23,,,,,,,GBP=X,80.90554179741734,0.002157533113229748,0.00011748617116215312,0.002040046942067595,0.42418544799476265,1,,,,,,,0.6344799995422363,0.6373900175094604,0.6341800093650818,0.6345000267028809,0.0
2012-05-24,,,,,,,GBP=X,82.83568075117371,0.0028143312927022546,0.0006568551954701735,0.002157476097232081,0.49174207745221743,1,,,,,,,0.6376000046730042,0.6393700242042542,0.635860025882721,0.6376000046730042,0.0
2012-05-25,,,,,,,GBP=X,81.85926791196749,0.003376615662204485,0.0012008072888170357,0.0021758083733874494,0.15683612265806612,1,,,,,,,0.6385999917984009,0.639710009098053,0.6370599865913391,0.6385999917984009,0.0
2012-05-28,,,,,,,GBP=X,87.40766741283318,0.003706879377541439,0.0017020217065619164,0.0020048576709795225,-0.14092867883214177,0,,,,,,,0.6377000212669373,0.6379200220108032,0.6362000107765198,0.6377000212669373,0.0
2012-05-29,,,,,,,GBP=X,86.77067799086673,0.003963272510014493,0.002154271867252432,0.0018090006427620609,0.07840108886663089,1,,,,,,,0.6381999850273132,0.6401500105857849,0.6363000273704529,0.6381999850273132,0.0
2012-05-30,,,,,,,GBP=X,87.28996160762233,0.004230665246457765,0.002569550543093499,0.0016611147033642666,0.21936601838441483,1,,,,,,,0.6395999789237976,0.6442599892616272,0.639490008354187,0.6396200060844421,0.0
2012-05-31,,,,,,,GBP=X,89.68780112123311,0.0048921185247371435,0.0030340641394222276,0.0018580543853149159,0.9802988749949115,1,,,,,,,0.6458699703216553,0.6507099866867065,0.6439999938011169,0.6459000110626221,0.0
2012-06-01,,,,,,,GBP=X,90.0876869821498,0.005644176517782706,0.0035560866150943235,0.002088089902688383,0.5620391476480968,1,,,,,,,0.6495000123977661,0.6547899842262268,0.6480000019073486,0.6494799852371216,0.0
2012-06-04,,,,,,,GBP=X,92.65547757916998,0.0063206429717386214,0.004108997886423184,0.002211645085315438,0.2925353695515387,1,,,,,,,0.6514000296592712,0.6517500281333923,0.6486799716949463,0.6514999866485596,0.0
